ID,Page impressions,Click-through,Earliest date,Age (days),Word count current,Topic,Type,N readings,N versions,Last update date,Mean version lifetime,N URLs total,Authors,Author last,Likes total,Likes daily median,Dislikes total,Dislikes daily median,Video plays,Media type,Meta title length,Meta description length,H1 length,Abstract length,Unique words in URL,Title has colon,Clickbait confidence,Clickbait,Video player type,Sentiment: abstract,Sentiment conf: abstract,Sentiment: title,Sentiment conf: title,const
1037,16326.0,4.318265343623668,2024-03-13,19.0,917.0,E-Auto,Ratgeber,15,8,10. März 2024,6.333333333333333,2,Raven,Raven,2,0.0,5,0.0,0,img,55.0,64.0,61.0,217.0,2.0,True,0.5347555875778198,Clickbait,,positive,0.8914352655410767,neutral,0.9949086308479308,1
1039,864.0,7.175925925925926,2024-03-17,15.0,649.0,E-Auto,News,1,0,17. März 2024,0.0,1,Wasp,Wasp,0,0.0,0,0.0,3,img,46.0,141.0,75.0,486.0,11.0,True,-0.7079008221626282,Not Clickbait,1 - Standard,neutral,0.9503222703933716,neutral,0.9407477378845216,1
1040,2575.0,3.2233009708737868,2024-02-22,40.0,702.0,E-Auto,News,10,2,21. Februar 2024,3.0,1,Wombat,Wombat,4,0.0,0,0.0,95,img,53.0,155.0,53.0,264.0,10.0,False,0.8403050303459167,Clickbait,3 - Widget,negative,0.9809507131576538,neutral,0.9679074287414552,1
10245,845.0,9.467455621301776,2023-03-25,376.0,593.0,Auto,Kaufberatung,3,0,22. März 2023,2.0,1,Kiwi,Kiwi,0,0.0,0,0.0,91,img,71.0,156.0,71.0,314.0,12.0,True,-0.6060342788696289,Not Clickbait,,neutral,0.9999330043792723,neutral,0.96244478225708,1
10273,67964.0,3.3915013830851626,2023-12-01,122.0,824.0,E-Auto,Ratgeber,24,13,28. Februar 2024,6.857142857142857,4,Rooster,Rooster,25,0.0,9,0.0,7865,video,72.0,152.0,72.0,262.0,14.0,True,0.5576831698417664,Clickbait,1 - Standard,neutral,0.8991867899894714,negative,0.9468955397605896,1
10278,76952.0,5.902380704854974,2023-12-16,193.0,494.0,Zubehör,Ratgeber,11,7,17. Dezember 2023,1.25,2,Puma,Puma,2,0.0,10,1.0,0,img,63.0,153.0,63.0,173.0,10.0,True,0.6179074048995972,Clickbait,,neutral,0.999976634979248,neutral,0.9982010126113892,1
10372,70.0,7.142857142857142,2023-03-05,395.0,1298.0,E-Auto,Ratgeber,1,0,03. März 2023,0.0,1,Fox,Fox,0,0.0,0,0.0,198,img,36.0,149.0,79.0,340.0,7.0,True,0.6349353194236755,Clickbait,,negative,0.9655659198760986,negative,0.4648821651935577,1
10403,503.0,6.958250497017893,2023-11-29,124.0,809.0,E-Auto,Ratgeber,1,0,29. November 2023,0.0,1,Tiger,Tiger,4,4.0,0,0.0,307,video,60.0,132.0,60.0,258.0,9.0,True,0.5139026045799255,Clickbait,1 - Standard,neutral,0.9972731471061708,neutral,0.9792664647102356,1
10437,974179.0,5.340804923941082,2023-01-01,458.0,2084.0,E-Auto,Kaufberatung,116,59,13. März 2024,9.416666666666666,15,Goat,Goat,97,0.0,100,0.0,22012,img,76.0,111.0,76.0,294.0,13.0,True,-0.5343936681747437,Not Clickbait,1 - Standard,negative,0.9351422786712646,neutral,0.9968505501747132,1
10453,502175.0,8.81346144272415,2023-01-14,508.0,3961.0,E-Auto,Kaufberatung,35,9,09. Januar 2024,36.8,3,Wasp,Wasp,32,0.0,16,0.0,56391,video,76.0,148.0,71.0,243.0,12.0,True,0.6013739109039307,Clickbait,1 - Standard,neutral,0.9845191240310668,negative,0.6817395687103271,1
10487,386106.0,3.6080765385671296,2023-03-07,,4235.0,Motorrad,News,71,12,25. März 2024,30.07692307692308,4,"Seagull , Elephant","Seagull , Elephant",90,0.0,39,0.0,11067,img,78.0,97.0,78.0,385.0,6.0,True,-0.5450686812400818,Not Clickbait,1 - Standard,neutral,0.9369091987609864,neutral,0.8724202513694763,1
10533,135200.0,6.603550295857988,2023-03-26,,3745.0,E-Auto,Kaufberatung,35,7,14. März 2024,59.25,5,Scorpion,Scorpion,3,0.0,2,0.0,4568,img,47.0,131.0,75.0,277.0,9.0,True,0.7743005752563477,Clickbait,1 - Standard,neutral,0.9658428430557252,neutral,0.9999836683273317,1
10569,1203403.0,8.737804376422527,2023-01-17,,1244.0,E-Auto,Kaufberatung,246,45,27. März 2024,11.26086956521739,35,Goat,Goat,35,0.0,31,0.0,38867,img,68.0,149.0,68.0,282.0,12.0,True,0.7881683111190796,Clickbait,1 - Standard,neutral,0.832015872001648,neutral,0.9795902967453004,1
10606,918.0,9.477124183006536,2023-07-30,246.0,1641.0,E-Auto,Kaufberatung,1,0,30. Juli 2023,0.0,1,"Toad , Squid","Toad , Squid",2,2.0,4,4.0,210,video,53.0,129.0,65.0,164.0,8.0,True,-0.5219188332557678,Not Clickbait,1 - Standard,neutral,0.9992007613182068,neutral,0.9985509514808656,1
10647,5356.0,5.395817774458552,2024-02-08,53.0,1218.0,E-Auto,Ratgeber,3,0,08. Februar 2024,2.0,1,Eel,Eel,1,0.0,0,0.0,511,img,73.0,132.0,73.0,199.0,12.0,True,-0.8198911547660828,Not Clickbait,3 - Widget,negative,0.9828482866287231,neutral,0.991208553314209,1
10709,176663.0,8.343569394836496,2024-05-31,-60.0,,E-Auto,Ratgeber,5,0,,4.0,1,,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,1
10867,18843.0,5.768720479753755,2023-06-23,283.0,1230.0,E-Auto,Ratgeber,10,1,23. Juni 2023,4.5,2,"Toad , Mysterious sylvan","Toad , Mysterious sylvan",9,0.0,1,0.0,567,img,63.0,157.0,67.0,253.0,11.0,False,-0.731056272983551,Not Clickbait,1 - Standard,neutral,0.9811067581176758,neutral,0.9988933205604552,1
10906,192893.0,4.593220075378578,2023-01-26,,1723.0,E-Auto,Deal,68,7,15. Dezember 2023,41.25,10,Wasp,Wasp,1,0.0,0,0.0,3761,img,74.0,155.0,74.0,273.0,13.0,True,-0.8434394001960754,Not Clickbait,1 - Standard,neutral,0.9953438639640808,neutral,0.9999690055847168,1
10977,326.0,3.374233128834356,2024-01-22,70.0,1211.0,Energie,Ratgeber,3,1,24. Februar 2024,52.0,2,Falcon,Falcon,0,0.0,0,0.0,0,img,59.0,155.0,78.0,334.0,8.0,True,0.5150851011276245,Clickbait,,neutral,0.9997043013572692,neutral,0.999858260154724,1
101218,30349.0,6.428547892846552,2023-11-01,152.0,3700.0,E-Auto,Kaufberatung,18,5,05. Januar 2024,35.166666666666664,4,"Lynx, Lobster","Lynx, Lobster",0,0.0,2,0.0,658,img,72.0,142.0,72.0,282.0,11.0,False,-0.7642463445663452,Not Clickbait,1 - Standard,neutral,0.9142946600914,neutral,0.9501358866691588,1
101399,6258.0,11.457334611697028,2023-03-23,672.0,1116.0,E-Auto,Ratgeber,61,0,30. Mai 2022,140.0,1,D-Drivers editorial.com,D-Drivers editorial.com,0,0.0,0,0.0,0,img,79.0,153.0,75.0,262.0,12.0,True,0.5694873332977295,Clickbait,,negative,0.9664875864982604,neutral,0.999755561351776,1
101402,3137.0,7.331845712464137,2024-04-28,-27.0,,Wallbox/Laden,Ratgeber,3,1,,1.0,2,,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,1
101550,60808.0,7.95290093408762,2023-01-02,,2563.0,E-Auto,Ratgeber,16,1,07. Februar 2023,22.0,3,Crow,Crow,34,0.0,9,0.0,9115,video,80.0,136.0,63.0,498.0,11.0,True,-0.5294512510299683,Not Clickbait,,neutral,0.9971405267715454,neutral,0.9992790818214417,1
101679,94158.0,9.647613585675142,2023-12-05,193.0,394.0,Verkehr,News,5,3,23. Dezember 2023,1.0,2,Seagull,Seagull,7,0.0,2,0.0,3218,img,80.0,153.0,80.0,251.0,10.0,True,-0.7462342381477356,Not Clickbait,3 - Widget,neutral,0.9992846846580504,neutral,0.9999572038650512,1
101689,30584.0,2.462071671462202,2023-01-12,,6208.0,Energie,Kaufberatung,9,1,10. April 2023,4.0,2,Raven,Raven,5,0.0,2,0.0,0,img,71.0,140.0,71.0,308.0,11.0,True,-0.7275700569152832,Not Clickbait,,neutral,0.9978219270706176,neutral,0.9999504089355468,1
101690,357838.0,7.145691625819504,2023-03-11,390.0,4471.0,Wallbox/Laden,Test,123,6,23. Februar 2024,50.85714285714285,5,Seagull,Seagull,9,0.0,0,0.0,4239,img,53.0,113.0,53.0,323.0,9.0,True,0.777806282043457,Clickbait,1 - Standard,neutral,0.97021746635437,neutral,0.99995756149292,1
101694,8553.0,3.203554308429791,2023-12-12,111.0,1548.0,E-Auto,Ratgeber,8,1,12. Dezember 2023,3.5,1,Shark,Shark,1,0.0,0,0.0,860,video,62.0,152.0,76.0,252.0,13.0,True,0.5634990930557251,Clickbait,1 - Standard,neutral,0.9807127714157104,neutral,0.9627595543861388,1
101776,158.0,7.59493670886076,2023-01-01,467.0,1746.0,E-Auto,Kaufberatung,1,0,21. Dezember 2022,0.0,1,"Wasp, Lynx","Wasp, Lynx",0,0.0,0,0.0,7,img,79.0,143.0,79.0,278.0,11.0,True,-0.7887060642242432,Not Clickbait,,neutral,0.9963173866271972,neutral,0.9986207485198976,1
101780,14157.0,4.322949777495232,2024-01-26,66.0,1482.0,E-Auto,Ratgeber,7,1,26. Januar 2024,3.0,2,"Puma, Eel","Puma, Eel",0,0.0,0,0.0,520,img,74.0,150.0,74.0,228.0,12.0,True,-0.6130076050758362,Not Clickbait,1 - Standard,neutral,0.9923012256622314,neutral,0.999990463256836,1
101918,34358.0,3.766226206414808,2023-02-09,,5978.0,,,24,1,27. Januar 2024,177.5,3,Oyster,Oyster,-1,0.0,0,0.0,0,img,73.0,134.0,73.0,407.0,11.0,True,-0.6566745638847351,Not Clickbait,,positive,0.8919004201889038,neutral,0.9999908208847046,1
101960,638974.0,12.676102627023948,2023-01-01,,2864.0,E-Auto,Kaufberatung,25,9,29. Dezember 2023,47.4,3,Wasp,Wasp,22,0.0,27,0.0,107737,video,76.0,144.0,76.0,301.0,15.0,True,0.5057358741760254,Clickbait,1 - Standard,negative,0.9728825688362122,negative,0.9607364535331726,1
102101,83741.0,6.902234269951397,2023-11-30,193.0,973.0,E-Auto,News,13,3,01. Dezember 2023,3.0,2,Akita,Akita,10,0.0,4,0.0,7651,video,53.0,150.0,53.0,207.0,10.0,True,0.7780635952949524,Clickbait,1 - Standard,neutral,0.9993820190429688,neutral,0.999213457107544,1
102162,125709.0,6.065595939829288,2023-09-08,,1197.0,Solaranlagen,Ratgeber,8,1,09. September 2023,3.5,2,Tiger,Tiger,0,0.0,1,0.0,7400,video,73.0,159.0,80.0,519.0,10.0,True,0.5119822025299072,Clickbait,1 - Standard,neutral,0.989232897758484,negative,0.985636830329895,1
102176,17409.0,3.469469814463783,2023-02-22,,2497.0,Auto,Kaufberatung,11,0,22. Februar 2024,18.0,2,Mount,Mount,58,0.0,33,0.0,13,img,46.0,153.0,62.0,343.0,5.0,True,-0.7893844246864319,Not Clickbait,,neutral,0.9999806880950928,neutral,0.9913225173950196,1
102330,106342.0,7.157096913731169,2024-07-05,-95.0,,Auto,Test,8,0,,7.0,1,,,83,0.0,12,0.0,0,,,,,,,,,,,,,,,1
102352,4499881.0,9.465783650723209,2023-07-26,250.0,1168.0,E-Auto,Erfahrungsbericht,19,2,16. August 2023,9.666666666666666,2,Wasp,Wasp,56,0.0,30,0.0,436123,video,75.0,151.0,75.0,239.0,12.0,True,0.5347831845283508,Clickbait,2 - Standard and Widget,neutral,0.9999815225601196,neutral,0.9973071813583374,1
102386,195380.0,23.68256730473948,2023-01-27,620.0,5279.0,E-Bike,Kaufberatung,179,0,06. Juni 2022,197.0,1,"Tiger, Deer","Tiger, Deer",0,0.0,0,0.0,22990,img,46.0,147.0,76.0,249.0,12.0,True,0.5482528209686279,Clickbait,3 - Widget,neutral,0.58145672082901,neutral,0.9996041655540466,1
102541,9533.0,4.20644078464282,2023-10-13,171.0,2467.0,Energie,Ratgeber,4,1,13. Oktober 2023,1.5,2,Crow,Crow,0,0.0,0,0.0,317,img,74.0,141.0,74.0,464.0,10.0,True,-0.5925316214561462,Not Clickbait,3 - Widget,neutral,0.9801123142242432,neutral,0.9999914169311525,1
102619,85584.0,7.739764441951767,2023-01-18,469.0,1543.0,E-Auto,Ratgeber,182,0,19. Dezember 2022,206.0,1,Tiger,Tiger,0,0.0,0,0.0,0,img,79.0,154.0,79.0,273.0,12.0,True,-0.7932993173599243,Not Clickbait,,negative,0.961076021194458,positive,0.9304351806640624,1
102648,16425.0,3.616438356164384,2023-05-07,334.0,2699.0,E-Bike,Ratgeber,31,0,03. Mai 2023,53.0,1,Oyster,Oyster,0,0.0,0,0.0,3472,img,49.0,151.0,60.0,292.0,9.0,True,0.6979570388793945,Clickbait,3 - Widget,neutral,0.4705138504505157,neutral,0.9888767600059508,1
102682,143.0,8.391608391608392,2023-04-04,454.0,1435.0,E-Bike,Ratgeber,2,0,03. Januar 2023,1.0,1,Tiger,Tiger,0,0.0,0,0.0,86,video,40.0,124.0,76.0,255.0,12.0,True,0.8023129105567932,Clickbait,1 - Standard,neutral,0.92829167842865,neutral,0.9889709949493408,1
102688,8587.0,7.592872947478748,2023-06-23,632.0,1036.0,E-Bike,Ratgeber,23,0,09. Juli 2022,50.0,1,Swallow,Swallow,0,0.0,0,0.0,1121,img,57.0,125.0,57.0,395.0,10.0,True,0.5028015971183777,Clickbait,3 - Widget,neutral,0.9922692775726318,negative,0.9236599802970886,1
102727,28336.0,2.530350084697911,2023-01-01,459.0,2598.0,E-Bike,Kaufberatung,51,0,29. Dezember 2022,223.0,1,Anaconda,Anaconda,0,0.0,0,0.0,2795,img,60.0,135.0,66.0,205.0,10.0,True,0.8154293298721313,Clickbait,3 - Widget,neutral,0.9519103169441224,neutral,0.9944830536842346,1
102797,3278831.0,7.550770381273082,2023-01-15,,1802.0,E-Bike,Ratgeber,125,13,09. Dezember 2023,36.642857142857146,2,Akita,Akita,18,0.0,6,0.0,326575,video,67.0,154.0,67.0,344.0,11.0,True,0.6707125306129456,Clickbait,2 - Standard and Widget,positive,0.9221232533454896,neutral,0.9992640614509584,1
102833,55.0,5.454545454545454,2023-04-01,,,Auto,Ratgeber,1,0,,0.0,1,,,0,0.0,0,0.0,30,,,,,,,,,,3 - Widget,,,,,1
102849,47929.0,7.673850904462852,2023-09-17,,1807.0,Solaranlagen,Ratgeber,24,5,27. Januar 2024,23.166666666666668,4,Raven,Raven,20,0.0,5,0.0,3016,video,51.0,144.0,51.0,401.0,7.0,True,0.8454652428627014,Clickbait,2 - Standard and Widget,neutral,0.9748495817184448,negative,0.9836542010307312,1
102928,99564.0,7.122052147362501,2023-01-05,,3107.0,E-Bike,Kaufberatung,128,1,07. April 2023,109.5,2,Eel,Eel,15,0.0,3,0.0,24412,img,78.0,130.0,78.0,270.0,13.0,True,0.5251656174659729,Clickbait,3 - Widget,neutral,0.9974510073661804,positive,0.468880832195282,1
102945,3472.0,6.365207373271889,2023-03-29,369.0,773.0,Auto,Ratgeber,2,0,29. März 2023,1.0,1,Anaconda,Anaconda,2,1.0,1,0.5,0,img,53.0,152.0,53.0,275.0,9.0,True,0.8198612332344055,Clickbait,,negative,0.9588553309440612,negative,0.991468906402588,1
102982,162563.0,6.892097217694063,2023-01-21,,2523.0,E-Bike,Kaufberatung,163,1,11. März 2023,101.5,1,"Deer, Bilby","Deer, Bilby",8,0.0,1,0.0,22684,img,63.0,124.0,72.0,322.0,10.0,True,-0.5089433789253235,Not Clickbait,3 - Widget,negative,0.7704463005065918,neutral,0.9668671488761902,1
103019,9575.0,17.451697127937337,2023-04-22,599.0,647.0,E-Bike,News,91,0,11. August 2022,110.0,1,Dolphin,Dolphin,0,0.0,0,0.0,4212,img,64.0,146.0,64.0,287.0,11.0,True,0.5866052508354187,Clickbait,3 - Widget,positive,0.9094077348709106,negative,0.7224133610725403,1
103078,1178969.0,6.737666554421702,2023-02-08,,1714.0,E-Auto,Deal,281,37,16. März 2024,13.526315789473683,41,Wasp,Wasp,13,0.0,2,0.0,86351,video,70.0,147.0,77.0,275.0,12.0,True,-0.780694305896759,Not Clickbait,1 - Standard,positive,0.982981503009796,neutral,0.9924129843711852,1
103145,41396.0,14.672915257512804,2023-02-21,632.0,1680.0,E-Bike,Ratgeber,157,0,09. Juli 2022,170.0,1,Anaconda,Anaconda,0,0.0,0,0.0,6436,img,62.0,146.0,62.0,196.0,8.0,True,0.8522981405258179,Clickbait,3 - Widget,neutral,0.9810515642166138,neutral,0.9879267811775208,1
103202,98165.0,7.722711760810879,2023-01-01,461.0,890.0,E-Bike,Ratgeber,137,0,27. Dezember 2022,227.0,1,Hawk,Hawk,0,0.0,0,0.0,3383,img,74.0,148.0,55.0,270.0,12.0,False,0.9580936431884766,Clickbait,3 - Widget,neutral,0.9996739625930786,neutral,0.9584260582923888,1
103217,6693.0,10.578216046615866,2023-04-13,611.0,767.0,E-Bike,Ratgeber,40,0,30. Juli 2022,119.0,1,Dolphin,Dolphin,0,0.0,0,0.0,416,img,68.0,143.0,68.0,334.0,12.0,True,0.6162013411521912,Clickbait,3 - Widget,neutral,0.9857907295227052,neutral,0.9999783039093018,1
103218,3894.0,24.756034925526453,2023-04-17,611.0,650.0,E-Bike,Ratgeber,38,0,30. Juli 2022,115.0,1,Dolphin,Dolphin,0,0.0,0,0.0,1073,img,71.0,137.0,71.0,247.0,12.0,True,0.8814771175384521,Clickbait,3 - Widget,neutral,0.999990701675415,negative,0.9864298105239868,1
103454,5693.0,11.101352538204813,2023-01-01,464.0,1113.0,E-Bike,Ratgeber,5,0,24. Dezember 2022,215.0,1,Anaconda,Anaconda,0,0.0,0,0.0,3307,video,56.0,156.0,56.0,253.0,9.0,True,0.7387281656265259,Clickbait,1 - Standard,neutral,0.9870108366012572,negative,0.9163295030593872,1
103457,80424.0,3.9590172087933952,2023-04-17,350.0,1300.0,Fahrrad,Erfahrungsbericht,58,0,17. April 2023,144.0,2,"Sparrow, Mysterious dryad","Sparrow, Mysterious dryad",3,0.0,0,0.0,3918,img,52.0,155.0,52.0,321.0,8.0,False,-0.6415630578994751,Not Clickbait,3 - Widget,neutral,0.894555389881134,neutral,0.929718255996704,1
103477,99397.0,10.659275430848014,2023-09-01,,900.0,Solaranlagen,News,10,1,02. September 2023,4.5,2,Mysterious dwarf,Mysterious dwarf,5,0.0,1,0.0,0,img,66.0,142.0,66.0,20.0,11.0,True,-0.5927755832672119,Not Clickbait,,negative,0.9314841628074646,neutral,0.9979131817817688,1
103507,64006.0,9.147579914383028,2024-03-11,21.0,846.0,E-Auto,Erfahrungsbericht,8,3,11. März 2024,6.75,2,Elephant,Elephant,5,0.0,1,0.0,4904,img,58.0,67.0,58.0,267.0,8.0,True,-0.6074431538581848,Not Clickbait,3 - Widget,negative,0.9870252013206482,neutral,0.9933233857154846,1
103525,99502.0,8.164660006834033,2024-05-24,-53.0,,E-Bike,Ratgeber,4,0,,3.0,2,,,0,0.0,0,0.0,2910,,,,,,,,,,,,,,,1
103566,245276.0,8.373831928113635,2023-01-18,,2034.0,E-Bike,Deal,43,1,27. Januar 2023,103.0,2,Oyster,Oyster,5,0.0,0,0.0,9792,img,73.0,153.0,73.0,274.0,12.0,True,-0.7849982976913452,Not Clickbait,3 - Widget,neutral,0.9660978317260742,negative,0.9637991189956664,1
103581,27599.0,7.474908511177941,2023-12-04,119.0,908.0,E-Bike,Ratgeber,4,1,04. Dezember 2023,1.5,1,"Coral, Mysterious dryad","Coral, Mysterious dryad",0,0.0,0,0.0,2103,video,77.0,153.0,77.0,267.0,12.0,True,-0.7088726758956909,Not Clickbait,1 - Standard,neutral,0.9997662901878356,neutral,0.9980588555336,1
103602,1159839.0,6.457792848835053,2023-04-19,,1642.0,E-Auto,Deal,144,28,15. März 2024,11.655172413793103,22,Lynx,Lynx,6,0.0,1,0.0,70920,video,70.0,157.0,70.0,267.0,11.0,True,-0.8696770071983337,Not Clickbait,1 - Standard,neutral,0.9993146657943726,neutral,0.9599905610084534,1
103627,78689.0,3.246959549619388,2023-01-30,427.0,401.0,E-Bike,News,17,0,30. Januar 2023,40.0,2,Oyster,Oyster,3,0.0,0,0.0,1884,img,62.0,152.0,62.0,232.0,12.0,True,-0.5444386005401611,Not Clickbait,,negative,0.8739116191864014,negative,0.9713172912597656,1
103629,668.0,4.191616766467066,2023-08-26,,889.0,Verkehr,Ratgeber,5,0,02. März 2024,5.0,1,Anaconda,Anaconda,0,0.0,0,0.0,0,img,52.0,137.0,52.0,173.0,5.0,True,0.5618878602981567,Clickbait,,neutral,0.9999778270721436,positive,0.9661458730697632,1
103631,404.0,12.376237623762377,2023-03-08,567.0,1307.0,E-Bike,Ratgeber,4,0,12. September 2022,22.0,1,Swallow,Swallow,0,0.0,0,0.0,168,img,44.0,145.0,57.0,278.0,9.0,True,-0.6103440523147583,Not Clickbait,,neutral,0.9566842317581176,negative,0.9349097013473512,1
103731,1022224.0,5.603468515706929,2023-01-01,,1633.0,E-Auto,Deal,210,16,25. März 2024,33.0,36,Wasp,Wasp,27,0.0,2,0.0,59673,video,53.0,53.0,80.0,309.0,11.0,True,-0.7021968364715576,Not Clickbait,1 - Standard,neutral,0.9852666854858398,neutral,0.9784353971481324,1
103768,17860.0,10.57110862262038,2023-08-12,234.0,1804.0,Verkehr,Ratgeber,7,0,11. August 2023,6.0,2,"Anaconda,Panda","Anaconda,Panda",0,0.0,0,0.0,0,img,51.0,98.0,61.0,288.0,7.0,True,0.6234837770462036,Clickbait,,neutral,0.9985463619232178,neutral,0.9999003410339355,1
103779,181.0,4.972375690607735,2023-01-27,,1491.0,Verkehr,Ratgeber,2,0,19. Mai 2023,1.0,1,Anaconda,Anaconda,0,0.0,0,0.0,0,img,63.0,136.0,64.0,212.0,11.0,True,0.7361409068107605,Clickbait,,neutral,0.9410569667816162,negative,0.4512757956981659,1
103792,133774.0,5.221492965748202,2023-01-20,,2915.0,E-Bike,Kaufberatung,93,3,26. Juli 2023,60.0,1,Anaconda,Anaconda,101,0.0,25,0.0,34657,img,57.0,120.0,68.0,206.0,11.0,True,-0.5362898111343384,Not Clickbait,3 - Widget,neutral,0.9999839067459106,neutral,0.999956488609314,1
103797,12389.0,3.301315683267415,2024-01-05,87.0,606.0,Auto,News,8,0,05. Januar 2024,7.0,2,Shark,Shark,0,0.0,0,0.0,344,img,68.0,154.0,68.0,208.0,9.0,True,0.8213611245155334,Clickbait,3 - Widget,negative,0.9776133894920348,neutral,0.9994602799415588,1
103813,85531.0,3.1567501841437604,2024-02-03,193.0,619.0,E-Bike,Ratgeber,12,2,04. Februar 2024,3.6666666666666665,2,Dolphin,Dolphin,0,0.0,0,0.0,916,img,57.0,151.0,57.0,303.0,10.0,False,0.5494421720504761,Clickbait,3 - Widget,neutral,0.9999501705169678,neutral,0.4887275099754333,1
103831,1733.0,38.3727639930756,2023-04-27,551.0,2508.0,E-Bike,Kaufberatung,12,0,28. September 2022,12.0,1,Dolphin,Dolphin,0,0.0,0,0.0,870,img,66.0,153.0,79.0,229.0,11.0,False,0.7523592114448547,Clickbait,3 - Widget,neutral,0.9967312812805176,neutral,0.9738143086433412,1
103935,452352.0,8.504660087719298,2024-02-02,97.0,439.0,Auto,News,10,4,03. Februar 2024,1.8,2,Seagull,Seagull,8,0.0,0,0.0,29625,video,72.0,156.0,72.0,179.0,10.0,True,0.6291826367378235,Clickbait,1 - Standard,neutral,0.9986438155174256,neutral,0.988108456134796,1
103940,39842.0,5.782842226795844,2023-02-09,,1923.0,E-Auto,Deal,15,2,12. Februar 2023,5.0,2,Lynx,Lynx,1,0.0,0,0.0,3664,video,66.0,155.0,66.0,344.0,11.0,True,0.5612092614173889,Clickbait,,neutral,0.9693278670310974,neutral,0.994558334350586,1
103963,2410036.0,8.13917302480129,2023-06-07,299.0,1677.0,E-Auto,Deal,114,11,23. September 2023,9.5,25,Goat,Goat,4,0.0,3,0.0,189049,video,41.0,157.0,60.0,261.0,8.0,True,-0.6804270148277283,Not Clickbait,1 - Standard,positive,0.9960834980010986,neutral,0.9997702240943908,1
103973,44250.0,8.867796610169492,2023-08-14,231.0,423.0,E-Bike,News,20,0,14. August 2023,20.0,2,Dolphin,Dolphin,0,0.0,1,0.0,1062,img,62.0,148.0,62.0,308.0,9.0,True,0.6103634238243103,Clickbait,3 - Widget,neutral,0.9998306035995485,neutral,0.9989904761314392,1
103976,408838.0,7.462124362216819,2023-02-09,,1705.0,E-Auto,Deal,97,22,22. März 2024,22.26086956521739,16,Lobster,Lobster,6,0.0,1,0.0,31247,video,41.0,158.0,80.0,363.0,9.0,True,-0.5729254484176636,Not Clickbait,1 - Standard,neutral,0.9475249648094176,positive,0.8714519739151001,1
103999,141807.0,5.406644241821631,2023-12-26,97.0,614.0,Verkehr,News,8,4,27. Dezember 2023,1.4,2,Seagull,Seagull,5,0.5,0,0.0,3393,img,68.0,153.0,68.0,220.0,8.0,True,0.7619332671165466,Clickbait,1 - Standard,neutral,0.909443736076355,neutral,0.9856886863708496,1
104026,8677.0,3.78010833237294,2024-01-08,84.0,563.0,Auto,Kaufberatung,8,0,08. Januar 2024,7.0,1,Shark,Shark,0,0.0,0,0.0,143,img,33.0,133.0,72.0,141.0,10.0,True,0.6641781330108643,Clickbait,3 - Widget,neutral,0.5204799771308899,negative,0.8961160778999329,1
104027,44290.0,8.575299164596975,2023-09-15,,2506.0,E-Auto,Ratgeber,7,2,16. September 2023,2.0,1,"Akita, Deer","Akita, Deer",77,0.0,23,0.0,0,img,61.0,119.0,61.0,237.0,11.0,True,0.7916486859321594,Clickbait,,neutral,0.9888550639152528,neutral,0.9986812472343444,1
104036,1411.0,2.9057406094968106,2024-06-02,-62.0,,E-Auto,Ratgeber,2,0,,1.0,2,,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,1
104037,1699048.0,5.708078877112359,2023-04-13,,1502.0,Zubehör,Kaufberatung,118,2,08. Juli 2023,40.0,1,Hawk,Hawk,9,0.0,6,0.0,82537,img,54.0,134.0,66.0,262.0,8.0,True,0.7277595400810242,Clickbait,3 - Widget,neutral,0.9895569682121276,neutral,0.999726951122284,1
104042,5619.0,18.47303790710091,2023-01-01,464.0,636.0,E-Bike,Ratgeber,74,0,24. Dezember 2022,221.0,1,"Elk , Mysterious goblin , Mysterious goblin magazin","Elk , Mysterious goblin , Mysterious goblin magazin",0,0.0,0,0.0,4426,other,74.0,150.0,74.0,53.0,12.0,False,0.5670179724693298,Clickbait,3 - Widget,neutral,0.9999899864196776,negative,0.8791723251342773,1
104049,52158.0,3.196058131063308,2023-03-06,,2812.0,E-Bike,Kaufberatung,45,1,10. März 2023,81.0,2,Oyster,Oyster,1,0.0,0,0.0,1560,img,72.0,148.0,72.0,340.0,11.0,True,-0.740333616733551,Not Clickbait,3 - Widget,neutral,0.999330997467041,neutral,0.9999597072601318,1
104107,112059.0,7.540670539626447,2023-02-18,,1437.0,Verkehr,Kaufberatung,50,4,08. März 2024,63.0,1,Seagull,Seagull,4,0.0,0,0.0,12391,video,75.0,152.0,75.0,309.0,11.0,True,0.6248437166213989,Clickbait,1 - Standard,neutral,0.9777952432632446,neutral,0.4028848707675934,1
104123,2415657.0,8.840534893819777,2023-02-01,,3259.0,E-Bike,Deal,349,55,24. Juni 2023,9.535714285714286,4,"Oyster, Mouse","Oyster, Mouse",1074,0.0,110,0.0,517218,video,65.0,136.0,65.0,446.0,9.0,True,0.784515917301178,Clickbait,2 - Standard and Widget,negative,0.9520667791366576,neutral,0.999850869178772,1
104129,7567.0,3.343465045592705,2024-06-18,-78.0,,Wallbox/Laden,Deal,6,0,,5.0,1,,,0,0.0,0,0.0,338,,,,,,,,,,,,,,,1
